BeginDate|StateID|RouteID|BMP|EMP|DataItem|ValueNumeric|ValueText|ValueDate|Comments
01/01/2024|54|2430083000000|0.4|0.5|year_last_construction|||1993|
01/01/2024|54|2430083000000|0.5|0.6|year_last_construction|||1993|
01/01/2024|54|2430083000000|0.6|0.7|year_last_construction|||1993|
01/01/2024|54|2430083000000|0.7|0.8|year_last_construction|||1993|
01/01/2024|54|2430083000000|0.8|0.9|year_last_construction|||1993|
01/01/2024|54|2430083000000|0.9|1.0|year_last_construction|||1993|
01/01/2024|54|2430083000000|1.0|1.1|year_last_construction|||1993|
01/01/2024|54|2430083000000|1.1|1.2|year_last_construction|||1993|
01/01/2024|54|2430083000000|1.2|1.3|year_last_construction|||1993|
01/01/2024|54|2430083000000|1.3|1.4|year_last_construction|||1993|
01/01/2024|54|2430083000000|1.4|1.5|year_last_construction|||1993|
01/01/2024|54|2430083000000|1.5|1.6|year_last_construction|||1993|
01/01/2024|54|2430083000000|1.6|1.7|year_last_construction|||1993|
01/01/2024|54|2430083000000|1.7|1.8|year_last_construction|||1993|
01/01/2024|54|2430083000000|1.8|1.9|year_last_construction|||1993|
01/01/2024|54|2430083000000|1.9|2.0|year_last_construction|||1993|
01/01/2024|54|2430083000000|2.0|2.1|year_last_construction|||1993|
01/01/2024|54|2430083000000|2.1|2.2|year_last_construction|||1993|
01/01/2024|54|2430083000000|2.2|2.3|year_last_construction|||1993|
01/01/2024|54|2430083000000|2.3|2.4|year_last_construction|||1993|
01/01/2024|54|2430083000000|2.4|2.5|year_last_construction|||1993|
01/01/2024|54|2430083000000|2.5|2.6|year_last_construction|||1993|
01/01/2024|54|2430083000000|2.6|2.7|year_last_construction|||1993|
01/01/2024|54|2430083000000|2.7|2.8|year_last_construction|||1993|
01/01/2024|54|2430083000000|2.8|2.9|year_last_construction|||1993|
01/01/2024|54|2430083000000|2.9|3.0|year_last_construction|||1993|
01/01/2024|54|2430083000000|3.0|3.1|year_last_construction|||1993|
01/01/2024|54|2430083000000|3.1|3.2|year_last_construction|||1993|
01/01/2024|54|2430083000000|3.2|3.3|year_last_construction|||1993|
01/01/2024|54|2430083000000|3.3|3.4|year_last_construction|||1993|
01/01/2024|54|2430083000000|3.4|3.5|year_last_construction|||1993|
01/01/2024|54|2430083000000|3.5|3.6|year_last_construction|||1993|
01/01/2024|54|2430083000000|3.6|3.7|year_last_construction|||1993|
01/01/2024|54|2430083000000|3.7|3.8|year_last_construction|||1993|
01/01/2024|54|2430083000000|3.8|3.9|year_last_construction|||1993|
01/01/2024|54|2430083000000|3.9|4.0|year_last_construction|||1993|
01/01/2024|54|2430083000000|4.0|4.1|year_last_construction|||1993|
01/01/2024|54|2430083000000|4.1|4.2|year_last_construction|||1993|
01/01/2024|54|2430083000000|4.2|4.3|year_last_construction|||1993|
01/01/2024|54|2430083000000|4.3|4.4|year_last_construction|||1993|
01/01/2024|54|2430083000000|4.4|4.5|year_last_construction|||1993|
01/01/2024|54|2430083000000|4.5|4.6|year_last_construction|||1993|
01/01/2024|54|2430083000000|4.6|4.7|year_last_construction|||1993|
01/01/2024|54|2430083000000|4.7|4.8|year_last_construction|||1993|
01/01/2024|54|2430083000000|4.8|4.9|year_last_construction|||1993|
01/01/2024|54|2430083000000|4.9|5.0|year_last_construction|||1993|
01/01/2024|54|2430083000000|5.0|5.1|year_last_construction|||1993|
01/01/2024|54|2430083000000|5.1|5.2|year_last_construction|||1993|
01/01/2024|54|2430083000000|5.2|5.3|year_last_construction|||1993|
01/01/2024|54|2430083000000|5.3|5.4|year_last_construction|||1993|
01/01/2024|54|2430083000000|5.4|5.5|year_last_construction|||1993|
01/01/2024|54|2430083000000|5.5|5.6|year_last_construction|||1993|
01/01/2024|54|2430083000000|5.6|5.7|year_last_construction|||1993|
01/01/2024|54|2430083000000|5.7|5.8|year_last_construction|||1993|
01/01/2024|54|2430083000000|5.8|5.9|year_last_construction|||1993|
01/01/2024|54|2430083000000|5.9|6.0|year_last_construction|||1993|
01/01/2024|54|2430083000000|6.0|6.1|year_last_construction|||1993|
01/01/2024|54|2430083000000|6.1|6.2|year_last_construction|||1993|
01/01/2024|54|2430083000000|6.2|6.3|year_last_construction|||1993|
01/01/2024|54|2430083000000|6.3|6.4|year_last_construction|||1993|
01/01/2024|54|2430083000000|6.4|6.42|year_last_construction|||1993|
01/01/2024|54|2430083000000|6.42|6.5|year_last_construction|||1933|
01/01/2024|54|2430083000000|6.5|6.6|year_last_construction|||1933|
01/01/2024|54|2430083000000|6.6|6.7|year_last_construction|||1933|
01/01/2024|54|2430083000000|6.7|6.8|year_last_construction|||1933|
01/01/2024|54|2430083000000|6.8|6.9|year_last_construction|||1933|
01/01/2024|54|2430083000000|6.9|7.0|year_last_construction|||1933|
01/01/2024|54|2430083000000|7.0|7.1|year_last_construction|||1933|
01/01/2024|54|2430083000000|7.1|7.2|year_last_construction|||1933|
01/01/2024|54|2430083000000|7.2|7.3|year_last_construction|||1933|
01/01/2024|54|2430083000000|7.3|7.4|year_last_construction|||1933|
01/01/2024|54|2430083000000|7.4|7.46|year_last_construction|||1933|
01/01/2024|54|2430083000000|7.94|8.0|year_last_construction|||1933|
01/01/2024|54|2430083000000|8.0|8.06|year_last_construction|||1933|
01/01/2024|54|2430083000000|14.092|14.1|year_last_construction|||1933|
01/01/2024|54|2430083000000|14.1|14.2|year_last_construction|||1933|
01/01/2024|54|2430083000000|14.2|14.3|year_last_construction|||1933|
01/01/2024|54|2430083000000|14.3|14.4|year_last_construction|||1933|
01/01/2024|54|2430083000000|14.4|14.5|year_last_construction|||1933|
01/01/2024|54|2430083000000|14.5|14.6|year_last_construction|||1933|
01/01/2024|54|2430083000000|14.6|14.7|year_last_construction|||1933|
01/01/2024|54|2430083000000|14.7|14.8|year_last_construction|||1933|
01/01/2024|54|2430083000000|14.8|14.9|year_last_construction|||1933|
01/01/2024|54|2430083000000|14.9|15.0|year_last_construction|||1933|
01/01/2024|54|2430083000000|15.0|15.1|year_last_construction|||1933|
01/01/2024|54|2430083000000|15.1|15.2|year_last_construction|||1933|
01/01/2024|54|2430083000000|15.2|15.3|year_last_construction|||1933|
01/01/2024|54|2430083000000|15.3|15.4|year_last_construction|||1933|
01/01/2024|54|2430083000000|15.4|15.5|year_last_construction|||1933|
01/01/2024|54|2430083000000|15.5|15.6|year_last_construction|||1933|
01/01/2024|54|2430083000000|15.6|15.7|year_last_construction|||1933|
01/01/2024|54|2430083000000|15.7|15.8|year_last_construction|||1933|
01/01/2024|54|2430083000000|15.8|15.9|year_last_construction|||1933|
01/01/2024|54|2430083000000|15.9|16.0|year_last_construction|||1933|
01/01/2024|54|2430083000000|16.0|16.1|year_last_construction|||1933|
01/01/2024|54|2430083000000|16.1|16.2|year_last_construction|||1933|
01/01/2024|54|2430083000000|16.2|16.3|year_last_construction|||1933|
01/01/2024|54|2430083000000|16.3|16.4|year_last_construction|||1933|
01/01/2024|54|2430083000000|16.4|16.5|year_last_construction|||1933|
01/01/2024|54|2430083000000|16.5|16.6|year_last_construction|||1933|
01/01/2024|54|2430083000000|16.6|16.7|year_last_construction|||1933|
01/01/2024|54|2430083000000|16.7|16.8|year_last_construction|||1933|
01/01/2024|54|2430083000000|16.8|16.9|year_last_construction|||1933|
01/01/2024|54|2430083000000|16.9|17.0|year_last_construction|||1933|
01/01/2024|54|2430083000000|17.0|17.1|year_last_construction|||1933|
01/01/2024|54|2430083000000|17.1|17.2|year_last_construction|||1933|
01/01/2024|54|2430083000000|17.2|17.3|year_last_construction|||1933|
01/01/2024|54|2430083000000|17.3|17.4|year_last_construction|||1933|
01/01/2024|54|2430083000000|17.4|17.5|year_last_construction|||1933|
01/01/2024|54|2430083000000|17.5|17.6|year_last_construction|||1933|
01/01/2024|54|2430083000000|17.6|17.7|year_last_construction|||1933|
01/01/2024|54|2430083000000|17.7|17.8|year_last_construction|||1933|
01/01/2024|54|2430083000000|17.8|17.9|year_last_construction|||1933|
01/01/2024|54|2430083000000|17.9|18.0|year_last_construction|||1933|
01/01/2024|54|2430083000000|18.0|18.01|year_last_construction|||1933|
01/01/2024|54|30200520000EB|9.95|10.0|year_last_construction|||2014|
01/01/2024|54|30200520000EB|10.0|10.1|year_last_construction|||2014|
01/01/2024|54|30200520000EB|10.1|10.2|year_last_construction|||2014|
01/01/2024|54|30200520000EB|10.2|10.3|year_last_construction|||2014|
01/01/2024|54|30200520000EB|10.3|10.4|year_last_construction|||2014|
01/01/2024|54|30200520000EB|10.4|10.5|year_last_construction|||2014|
01/01/2024|54|30200520000EB|10.5|10.6|year_last_construction|||2014|
01/01/2024|54|30200520000EB|10.6|10.7|year_last_construction|||2014|
01/01/2024|54|30200520000EB|10.7|10.8|year_last_construction|||2014|
01/01/2024|54|30200520000EB|10.8|10.9|year_last_construction|||2014|
01/01/2024|54|30200520000EB|10.9|11.0|year_last_construction|||2014|
01/01/2024|54|30200520000EB|11.0|11.1|year_last_construction|||2014|
01/01/2024|54|30200520000EB|11.1|11.2|year_last_construction|||2014|
01/01/2024|54|30200520000EB|11.2|11.3|year_last_construction|||2014|
01/01/2024|54|30200520000EB|11.3|11.4|year_last_construction|||2014|
01/01/2024|54|30200520000EB|11.4|11.5|year_last_construction|||2014|
01/01/2024|54|30200520000EB|11.5|11.6|year_last_construction|||2014|
01/01/2024|54|30200520000EB|11.6|11.65|year_last_construction|||2014|
01/01/2024|54|30200520000EB|21.06|21.1|year_last_construction|||2022|
01/01/2024|54|30200520000EB|21.1|21.2|year_last_construction|||2022|
01/01/2024|54|30200520000EB|21.2|21.3|year_last_construction|||2022|
01/01/2024|54|30200520000EB|21.3|21.4|year_last_construction|||2022|
01/01/2024|54|30200520000EB|21.4|21.5|year_last_construction|||2022|
01/01/2024|54|30200520000EB|21.5|21.6|year_last_construction|||2022|
01/01/2024|54|30200520000EB|21.6|21.7|year_last_construction|||2022|
01/01/2024|54|30200520000EB|21.7|21.8|year_last_construction|||2022|
01/01/2024|54|30200520000EB|21.8|21.9|year_last_construction|||2022|
01/01/2024|54|30200520000EB|21.9|21.95|year_last_construction|||2022|
01/01/2024|54|30200520000EB|21.97|22.0|year_last_construction|||2022|
01/01/2024|54|30200520000EB|22.0|22.1|year_last_construction|||2022|
01/01/2024|54|30200520000EB|22.1|22.2|year_last_construction|||2022|
01/01/2024|54|30200520000EB|22.2|22.28|year_last_construction|||2022|
01/01/2024|54|30200520000EB|26.08|26.1|year_last_construction|||2016|
01/01/2024|54|30200520000EB|26.1|26.2|year_last_construction|||2016|
01/01/2024|54|30200520000EB|26.2|26.3|year_last_construction|||2016|
01/01/2024|54|30200520000EB|26.3|26.4|year_last_construction|||2016|
01/01/2024|54|30200520000EB|26.4|26.5|year_last_construction|||2016|
01/01/2024|54|30200520000EB|26.5|26.53|year_last_construction|||2016|
01/01/2024|54|28200520004NB|0.0|0.1|year_last_construction|||1921|
01/01/2024|54|28200520004NB|0.1|0.2|year_last_construction|||1921|
01/01/2024|54|28200520004NB|0.2|0.22|year_last_construction|||1921|
01/01/2024|54|0673272001900|0.35|0.754|year_last_construction|||2013|
01/01/2024|54|0673272001900|0.754|0.87|year_last_construction|||2013|
01/01/2024|54|0673272001900|0.87|1.04|year_last_construction|||2013|
01/01/2024|54|0673272001900|1.08|1.28|year_last_construction|||2013|
01/01/2024|54|0673272001900|1.28|1.44|year_last_construction|||2013|
01/01/2024|54|20201190000NB|14.22|16.28|year_last_construction|||2023|
01/01/2024|54|21200330000EB|16.0|16.1|year_last_construction|||1973|
01/01/2024|54|21200330000EB|16.1|16.2|year_last_construction|||1973|
01/01/2024|54|21200330000EB|16.2|16.23|year_last_construction|||1973|
01/01/2024|54|21200330000EB|17.59|17.6|year_last_construction|||1973|
01/01/2024|54|21200330000EB|17.6|17.7|year_last_construction|||1973|
01/01/2024|54|21200330000EB|17.7|17.8|year_last_construction|||1973|
01/01/2024|54|21200330000EB|17.8|17.9|year_last_construction|||1973|
01/01/2024|54|21200330000EB|17.9|17.967|year_last_construction|||1973|
01/01/2024|54|21200330000EB|19.84|19.9|year_last_construction|||1973|
01/01/2024|54|21200330000EB|19.9|20.0|year_last_construction|||1973|
01/01/2024|54|21200330000EB|20.0|20.1|year_last_construction|||1973|
01/01/2024|54|21200330000EB|20.1|20.19|year_last_construction|||1973|
01/01/2024|54|21200330000EB|20.19|20.2|year_last_construction|||1973|
01/01/2024|54|21200330000EB|20.2|20.3|year_last_construction|||1973|
01/01/2024|54|21200330000EB|20.3|20.4|year_last_construction|||1973|
01/01/2024|54|21200330000EB|20.4|20.5|year_last_construction|||1973|
01/01/2024|54|21200330000EB|20.5|20.6|year_last_construction|||1973|
01/01/2024|54|21200330000EB|20.6|20.7|year_last_construction|||1973|
01/01/2024|54|21200330000EB|20.7|20.8|year_last_construction|||1973|
01/01/2024|54|21200330000EB|20.8|20.9|year_last_construction|||1973|
01/01/2024|54|21200330000EB|20.9|21.0|year_last_construction|||1973|
01/01/2024|54|21200330000EB|21.0|21.03|year_last_construction|||1973|
01/01/2024|54|21200330000EB|21.25|21.3|year_last_construction|||1973|
01/01/2024|54|21200330000EB|21.3|21.4|year_last_construction|||1973|
01/01/2024|54|21200330000EB|21.4|21.5|year_last_construction|||1973|
01/01/2024|54|21200330000EB|21.5|21.6|year_last_construction|||1973|
01/01/2024|54|21200330000EB|21.6|21.7|year_last_construction|||1973|
01/01/2024|54|21200330000EB|21.7|21.8|year_last_construction|||1973|
01/01/2024|54|21200330000EB|21.8|21.9|year_last_construction|||1973|
01/01/2024|54|21200330000EB|21.9|22.0|year_last_construction|||1973|
01/01/2024|54|21200330000EB|22.0|22.1|year_last_construction|||1973|
01/01/2024|54|21200330000EB|22.1|22.2|year_last_construction|||1973|
01/01/2024|54|21200330000EB|22.2|22.25|year_last_construction|||1973|
01/01/2024|54|21200330000EB|22.25|22.3|year_last_construction|||1973|
01/01/2024|54|21200330000EB|22.3|22.4|year_last_construction|||1973|
01/01/2024|54|21200330000EB|22.4|22.5|year_last_construction|||1973|
01/01/2024|54|21200330000EB|22.5|22.6|year_last_construction|||1973|
01/01/2024|54|21200330000EB|22.6|22.7|year_last_construction|||1973|
01/01/2024|54|21200330000EB|22.7|22.8|year_last_construction|||1973|
01/01/2024|54|21200330000EB|22.8|22.84|year_last_construction|||1973|
01/01/2024|54|2540073730000|2.11|2.33|year_last_construction|||1989|
01/01/2024|54|2540073730000|2.62|2.673|year_last_construction|||1982|
01/01/2024|54|2540073730000|2.673|3.34|year_last_construction|||1982|
01/01/2024|54|1340045010000|0.0|0.539|year_last_construction|||1951|
01/01/2024|54|2040020000221|2.21|4.64|year_last_construction|||2022|
01/01/2024|54|4140008030000|0.0|0.65|year_last_construction|||1966|
01/01/2024|54|2040022010000|0.0|1.31|year_last_construction|||2022|
01/01/2024|54|0640052030000|0.0|0.22|year_last_construction|||2019|
01/01/2024|54|2330080000000|0.86|0.9|year_last_construction|||2017|
01/01/2024|54|2330080000000|0.9|1.0|year_last_construction|||2017|
01/01/2024|54|2330080000000|1.0|1.1|year_last_construction|||2017|
01/01/2024|54|2330080000000|1.1|1.2|year_last_construction|||2017|
01/01/2024|54|2330080000000|1.2|1.3|year_last_construction|||2017|
01/01/2024|54|2330080000000|1.3|1.4|year_last_construction|||2017|
01/01/2024|54|2330080000000|1.4|1.5|year_last_construction|||2017|
01/01/2024|54|2330080000000|1.5|1.57|year_last_construction|||2017|
01/01/2024|54|2330017000000|0.32|1.074|year_last_construction|||2007|
01/01/2024|54|2330017000000|1.074|1.1|year_last_construction|||2007|
01/01/2024|54|2330017000000|1.394|2.174|year_last_construction|||2007|
01/01/2024|54|2830020000000|4.23|5.2|year_last_construction|||1939|
01/01/2024|54|2830020000000|10.32|11.4|year_last_construction|||1939|
01/01/2024|54|2830020000000|12.05|12.78|year_last_construction|||1939|
01/01/2024|54|0340005000000|15.1|17.57|year_last_construction|||2011|
01/01/2024|54|40200350000NB|0.29|0.65|year_last_construction|||2006|
01/01/2024|54|40200350000NB|1.36|1.6|year_last_construction|||2006|
01/01/2024|54|40200350000NB|1.64|2.06|year_last_construction|||2006|
01/01/2024|54|40200350000NB|2.1|2.3|year_last_construction|||2006|
01/01/2024|54|40200350000NB|2.3|2.532|year_last_construction|||2006|
01/01/2024|54|4140025000000|3.7|5.9|year_last_construction|||1941|
01/01/2024|54|2740001040000|1.647|1.65|year_last_construction|||2024|
01/01/2024|54|38202500000NB|0.0|0.1|year_last_construction|||1996|
01/01/2024|54|38202500000NB|0.1|0.2|year_last_construction|||1996|
01/01/2024|54|38202500000NB|0.2|0.3|year_last_construction|||1996|
01/01/2024|54|38202500000NB|0.3|0.4|year_last_construction|||1996|
01/01/2024|54|38202500000NB|0.4|0.5|year_last_construction|||1996|
01/01/2024|54|38202500000NB|0.5|0.6|year_last_construction|||1996|
01/01/2024|54|38202500000NB|0.6|0.7|year_last_construction|||1996|
01/01/2024|54|38202500000NB|0.7|0.8|year_last_construction|||1996|
01/01/2024|54|38202500000NB|0.8|0.9|year_last_construction|||1996|
01/01/2024|54|38202500000NB|0.9|1.0|year_last_construction|||1996|
01/01/2024|54|38202500000NB|1.0|1.1|year_last_construction|||1996|
01/01/2024|54|38202500000NB|1.1|1.2|year_last_construction|||1996|
01/01/2024|54|38202500000NB|1.2|1.3|year_last_construction|||1996|
01/01/2024|54|38202500000NB|1.3|1.4|year_last_construction|||1996|
01/01/2024|54|38202500000NB|1.4|1.5|year_last_construction|||1996|
01/01/2024|54|38202500000NB|1.5|1.6|year_last_construction|||1996|
01/01/2024|54|38202500000NB|1.6|1.7|year_last_construction|||1996|
01/01/2024|54|38202500000NB|1.7|1.8|year_last_construction|||1996|
01/01/2024|54|38202500000NB|1.8|1.9|year_last_construction|||1996|
01/01/2024|54|38202500000NB|1.9|2.0|year_last_construction|||1996|
01/01/2024|54|38202500000NB|2.0|2.1|year_last_construction|||1996|
01/01/2024|54|38202500000NB|2.1|2.2|year_last_construction|||1996|
01/01/2024|54|38202500000NB|2.2|2.3|year_last_construction|||1996|
01/01/2024|54|38202500000NB|2.3|2.4|year_last_construction|||1996|
01/01/2024|54|38202500000NB|2.4|2.5|year_last_construction|||1996|
01/01/2024|54|38202500000NB|2.5|2.6|year_last_construction|||1996|
01/01/2024|54|38202500000NB|2.6|2.7|year_last_construction|||1996|
01/01/2024|54|38202500000NB|2.7|2.8|year_last_construction|||1996|
01/01/2024|54|38202500000NB|2.8|2.9|year_last_construction|||1996|
01/01/2024|54|38202500000NB|2.9|3.0|year_last_construction|||1996|
01/01/2024|54|38202500000NB|3.0|3.1|year_last_construction|||1996|
01/01/2024|54|38202500000NB|3.1|3.2|year_last_construction|||1996|
01/01/2024|54|38202500000NB|3.2|3.3|year_last_construction|||1996|
01/01/2024|54|38202500000NB|3.3|3.4|year_last_construction|||1996|
01/01/2024|54|38202500000NB|3.4|3.5|year_last_construction|||1996|
01/01/2024|54|38202500000NB|3.5|3.6|year_last_construction|||1996|
01/01/2024|54|38202500000NB|3.6|3.7|year_last_construction|||1996|
01/01/2024|54|38202500000NB|3.7|3.8|year_last_construction|||1996|
01/01/2024|54|38202500000NB|3.8|3.9|year_last_construction|||1996|
01/01/2024|54|38202500000NB|3.9|4.0|year_last_construction|||1996|
01/01/2024|54|38202500000NB|4.0|4.1|year_last_construction|||1996|
01/01/2024|54|38202500000NB|4.1|4.2|year_last_construction|||1996|
01/01/2024|54|38202500000NB|4.2|4.3|year_last_construction|||1996|
01/01/2024|54|38202500000NB|4.3|4.4|year_last_construction|||1996|
01/01/2024|54|38202500000NB|4.4|4.5|year_last_construction|||1996|
01/01/2024|54|38202500000NB|4.5|4.6|year_last_construction|||1996|
01/01/2024|54|38202500000NB|4.6|4.7|year_last_construction|||1996|
01/01/2024|54|38202500000NB|4.7|4.8|year_last_construction|||1996|
01/01/2024|54|38202500000NB|4.8|4.9|year_last_construction|||1996|
01/01/2024|54|38202500000NB|4.9|5.0|year_last_construction|||1996|
01/01/2024|54|38202500000NB|5.01|5.1|year_last_construction|||1996|
01/01/2024|54|38202500000NB|5.1|5.2|year_last_construction|||1996|
01/01/2024|54|38202500000NB|5.2|5.3|year_last_construction|||1996|
01/01/2024|54|38202500000NB|5.3|5.4|year_last_construction|||1996|
01/01/2024|54|38202500000NB|5.4|5.5|year_last_construction|||1996|
01/01/2024|54|38202500000NB|5.5|5.6|year_last_construction|||1996|
01/01/2024|54|38202500000NB|5.6|5.7|year_last_construction|||1996|
01/01/2024|54|38202500000NB|5.7|5.8|year_last_construction|||1996|
01/01/2024|54|38202500000NB|5.8|5.9|year_last_construction|||1996|
01/01/2024|54|38202500000NB|5.9|6.0|year_last_construction|||1996|
01/01/2024|54|38202500000NB|6.0|6.1|year_last_construction|||1996|
01/01/2024|54|38202500000NB|6.1|6.2|year_last_construction|||1996|
01/01/2024|54|38202500000NB|6.2|6.3|year_last_construction|||1996|
01/01/2024|54|38202500000NB|6.3|6.4|year_last_construction|||1996|
01/01/2024|54|38202500000NB|6.4|6.5|year_last_construction|||1996|
01/01/2024|54|38202500000NB|6.5|6.6|year_last_construction|||1996|
01/01/2024|54|38202500000NB|6.6|6.7|year_last_construction|||1996|
01/01/2024|54|38202500000NB|6.7|6.8|year_last_construction|||1996|
01/01/2024|54|38202500000NB|6.8|6.9|year_last_construction|||1996|
01/01/2024|54|38202500000NB|6.9|6.96|year_last_construction|||1996|
01/01/2024|54|38202500000NB|6.96|7.0|year_last_construction|||1996|
01/01/2024|54|12200480000EB|0.0|0.1|year_last_construction|||2018|
01/01/2024|54|12200480000EB|0.1|0.2|year_last_construction|||2018|
01/01/2024|54|12200480000EB|0.2|0.3|year_last_construction|||2018|
01/01/2024|54|12200480000EB|0.3|0.4|year_last_construction|||2018|
01/01/2024|54|12200480000EB|0.4|0.5|year_last_construction|||2018|
01/01/2024|54|12200480000EB|0.5|0.6|year_last_construction|||2018|
01/01/2024|54|12200480000EB|0.6|0.7|year_last_construction|||2018|
01/01/2024|54|12200480000EB|0.7|0.8|year_last_construction|||2018|
01/01/2024|54|12200480000EB|0.8|0.9|year_last_construction|||2018|
01/01/2024|54|12200480000EB|0.9|1.0|year_last_construction|||2018|
01/01/2024|54|12200480000EB|1.0|1.1|year_last_construction|||2018|
01/01/2024|54|12200480000EB|1.1|1.2|year_last_construction|||2018|
01/01/2024|54|12200480000EB|1.2|1.3|year_last_construction|||2018|
01/01/2024|54|12200480000EB|1.3|1.4|year_last_construction|||2018|
01/01/2024|54|12200480000EB|1.4|1.5|year_last_construction|||2018|
01/01/2024|54|12200480000EB|1.5|1.6|year_last_construction|||2018|
01/01/2024|54|12200480000EB|1.6|1.7|year_last_construction|||2018|
01/01/2024|54|12200480000EB|1.7|1.8|year_last_construction|||2018|
01/01/2024|54|12200480000EB|1.8|1.9|year_last_construction|||2018|
