ValidationRule,ValidationDescription,ROUTEID,BMP,EMP,DataItemsImpacted,StateId,DataYear,FacilityTypeVn,MaintenanceOperationsVn,NhsVn,OwnershipVn,AadtVn,AadtVd,FsystemVn,ThroughLanesVn,CountyIdVn,IsRestrictedVn,RouteQualifier,RouteSigning,RouteName,RouteNumber,SectionLength,UrbanIdVn,StrahnetTypeVn,NhfnVn,NnVn,signsystem,supp_code
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040061060000,0.57,1.14,Road Designation,54,2022,,,,,,,,,,,,,,,0.57,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040061070000,0.51,0.6,Road Designation,54,2022,,,,,,,,,,,,,,,0.09,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040061350000,0.3,0.45,Road Designation,54,2022,,,,,,,,,,,,,,,0.15,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040015010000,0.65,0.65,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040061730000,0.2,0.2,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1080941000000,0.17,0.17,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,8,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040061840000,0.11,0.11,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040061810000,0.2,0.2,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040061500000,0.22,0.22,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040061040000,1.43,2.33,Road Designation,54,2022,,,,,,,,,,,,,,,0.9,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040061940000,0.13,0.13,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040061010000,0.7051,0.82,Road Designation,54,2022,,,,,,,,,,,,,,,0.1149,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040079030000,18.93,18.93,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040061790000,0.75,0.75,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040060200000,0.51,0.51,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2080901670000,0.45,0.45,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,8,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040061660000,0.19,0.19,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040077030000,0.12,0.12,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040072030000,0.12,0.12,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040060410000,0.15,0.15,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040061500000,0.05,0.05,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040061540000,0.08,0.08,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040061710000,0.055,0.055,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040061510000,0.03,0.03,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040061380000,0.07,0.07,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040060500000,0.13,0.13,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040061210000,0.049,0.049,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040083080000,0.177,0.177,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040079090000,0.02,0.02,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040060120000,8.41,11.05,Road Designation,54,2022,,,,,,,,,,,,,,,2.64,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040073100000,1.216,1.39,Road Designation,54,2022,,,,,,,,,,,,,,,0.174,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040061010000,0.11,0.7051,Road Designation,54,2022,,,,,,,,,,,,,,,0.5951,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040073100000,1.12,1.216,Road Designation,54,2022,,,,,,,,,,,,,,,0.096,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040160370000,0.14,0.14,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040160290000,0.11,0.11,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040160110000,0.09,0.09,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040064080000,0.182,0.182,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040060240000,0.14,0.14,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040021260000,0.03,0.03,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,20200600017WB0028C,0.053,0.053,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,2,17
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040060430000,0.04,0.04,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040081010000,1.58,2.76,Road Designation,54,2022,,,,,,,,,,,,,,,1.18,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040060300000,0.0,0.23,Road Designation,54,2022,,,,,,,,,,,,,,,0.23,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040085040000,0.03,0.4,Road Designation,54,2022,,,,,,,,,,,,,,,0.37,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040085000000,0.0,0.12,Road Designation,54,2022,,,,,,,,,,,,,,,0.12,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040061180000,0.21,0.21,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040061440000,0.17,0.17,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040021630000,0.14,0.14,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040021560000,0.05,0.05,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040021580000,0.04,0.04,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040021600000,0.07,0.07,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040002060000,0.0,1.41,Road Designation,54,2022,,,,,,,,,,,,,,,1.41,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040002060000,1.41,2.81,Road Designation,54,2022,,,,,,,,,,,,,,,1.4,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040002160000,0.36,0.36,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040061670000,0.29,0.29,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040002030000,0.08,0.08,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040002170000,0.02,0.02,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040060680000,0.03,0.03,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040085000000,4.87,6.44,Road Designation,54,2022,,,,,,,,,,,,,,,1.57,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040057030000,0.08,1.0708,Road Designation,54,2022,,,,,,,,,,,,,,,0.9908,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,0840016100000,2.42,3.3,Road Designation,54,2022,,,,,,,,,,,,,,,0.88,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040081110000,3.56,3.56,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040008030000,0.35,1.09,Road Designation,54,2022,,,,,,,,,,,,,,,0.74,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040018050000,0.38,0.445,Road Designation,54,2022,,,,,,,,,,,,,,,0.065,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040018050000,0.445,0.55,Road Designation,54,2022,,,,,,,,,,,,,,,0.105,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040038050000,0.39,0.43,Road Designation,54,2022,,,,,,,,,,,,,,,0.04,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040015100000,0.33,0.47,Road Designation,54,2022,,,,,,,,,,,,,,,0.14,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1076010001900,0.295,0.295,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,7,19
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,10200190017NB0009A,0.206,0.206,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,2,17
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,10200190017SB0009C,0.236,0.236,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,2,17
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040014350000,0.43,0.43,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040014410000,0.13,0.13,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040021540000,0.21,0.21,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040021220000,0.25,0.25,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040038120000,0.15,0.15,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1076015001900,0.06,0.06,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,7,19
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040017160000,0.09,0.09,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040019510000,0.03,0.03,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040009050000,0.3,1.5,Road Designation,54,2022,,,,,,,,,,,,,,,1.2,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040009040000,0.0,0.8947,Road Designation,54,2022,,,,,,,,,,,,,,,0.8947,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040009040000,0.8947,1.43,Road Designation,54,2022,,,,,,,,,,,,,,,0.5353,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040017010000,0.84,1.38,Road Designation,54,2022,,,,,,,,,,,,,,,0.54,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040009060000,0.06,0.34,Road Designation,54,2022,,,,,,,,,,,,,,,0.28,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040009080000,0.23,0.3,Road Designation,54,2022,,,,,,,,,,,,,,,0.07,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040014060000,0.28,0.39,Road Designation,54,2022,,,,,,,,,,,,,,,0.11,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040019660000,0.0,0.06,Road Designation,54,2022,,,,,,,,,,,,,,,0.06,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040014050000,1.22,1.26,Road Designation,54,2022,,,,,,,,,,,,,,,0.04,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040019380000,0.07,0.18,Road Designation,54,2022,,,,,,,,,,,,,,,0.11,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040009070000,0.59,0.59,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040009140000,0.41,0.41,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040014190000,0.28,0.28,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040017110000,0.68,0.68,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040017220000,0.53,0.53,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040014270000,0.13,0.13,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040061020000,2.88,4.03,Road Designation,54,2022,,,,,,,,,,,,,,,1.15,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040060230000,1.32,1.46,Road Designation,54,2022,,,,,,,,,,,,,,,0.14,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040013030000,0.91,0.91,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040008070000,0.26,0.26,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040060090000,0.8,2.75,Road Designation,54,2022,,,,,,,,,,,,,,,1.95,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040005030000,0.0,0.3439,Road Designation,54,2022,,,,,,,,,,,,,,,0.3439,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040005030000,0.364,0.83,Road Designation,54,2022,,,,,,,,,,,,,,,0.466,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040005030000,1.63,2.24,Road Designation,54,2022,,,,,,,,,,,,,,,0.61,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040060270000,0.25,0.5,Road Designation,54,2022,,,,,,,,,,,,,,,0.25,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040021090000,0.51,0.54,Road Designation,54,2022,,,,,,,,,,,,,,,0.03,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040005030000,0.3439,0.364,Road Designation,54,2022,,,,,,,,,,,,,,,0.0201,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040060960000,0.72,0.72,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040060690000,0.25,0.25,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040005070000,0.26,0.26,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1080940000000,0.12,0.12,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,8,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040011010000,1.0,2.06,Road Designation,54,2022,,,,,,,,,,,,,,,1.06,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040011020000,0.07,1.6,Road Designation,54,2022,,,,,,,,,,,,,,,1.53,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040019330000,5.4,6.9,Road Designation,54,2022,,,,,,,,,,,,,,,1.5,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040085050000,0.0,0.5,Road Designation,54,2022,,,,,,,,,,,,,,,0.5,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1060805000000,0.05,0.05,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,6,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1060808000000,0.15,0.15,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,6,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040041060000,0.26,0.39,Road Designation,54,2022,,,,,,,,,,,,,,,0.13,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040060240000,0.03,0.67,Road Designation,54,2022,,,,,,,,,,,,,,,0.64,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040085100000,1.22,1.22,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040060110000,3.56,4.67,Road Designation,54,2022,,,,,,,,,,,,,,,1.11,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,3440041090000,0.8,1.95,Road Designation,54,2022,,,,,,,,,,,,,,,1.15,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040041040000,1.93,2.63,Road Designation,54,2022,,,,,,,,,,,,,,,0.7,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040013020000,0.89,0.93,Road Designation,54,2022,,,,,,,,,,,,,,,0.04,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040060480000,0.16,0.2,Road Designation,54,2022,,,,,,,,,,,,,,,0.04,,,,,4,0
SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040019310000,0.76,0.76,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
