Year_Record|State_Code|Route_ID|Begin_Point|End_Point|Data_Item|Section_Length|Value_Numeric|Value_Text|Value_Date|Comments
01/01/2023|54|5440004100000|0.0|0.4|Samples|0.4|540041000000|||
01/01/2023|54|20100770000NB|95.34|95.87|Samples|0.53|200770009534|||
01/01/2023|54|20100770000NB|95.87|96.15|Samples|0.28|200770009587|||
01/01/2023|54|20100770000NB|97.22|98.17|Samples|0.95|200770009722|||
01/01/2023|54|20100770000NB|98.28|99.12|Samples|0.84|200770009828|||
01/01/2023|54|20100770000NB|99.12|100.07|Samples|0.95|200770009912|||
01/01/2023|54|20100770000NB|100.07|100.28|Samples|0.21|200770010007|||
01/01/2023|54|20100770000NB|100.28|100.78|Samples|0.5|200770010028|||
01/01/2023|54|20100770000NB|100.78|101.08|Samples|0.3|200770010078|||
01/01/2023|54|20100770000NB|101.65|102.16|Samples|0.51|200770010165|||
01/01/2023|54|20100770000NB|102.16|102.66|Samples|0.5|200770010216|||
01/01/2023|54|20100770000NB|102.66|103.69|Samples|1.03|200770010266|||
01/01/2023|54|20100770000NB|103.69|104.81|Samples|1.12|200770010369|||
01/01/2023|54|20100770000NB|104.81|105.002|Samples|0.192|200770010481|||
01/01/2023|54|20100770000NB|106.17|107.6|Samples|1.43|200770010617|||
01/01/2023|54|20100770000NB|107.6|110.13|Samples|2.53|200770010760|||
01/01/2023|54|20100770000NB|110.13|110.78|Samples|0.65|200770011013|||
01/01/2023|54|20100770000NB|110.78|111.16|Samples|0.38|200770011078|||
01/01/2023|54|20100770000NB|111.16|112.52|Samples|1.36|200770011116|||
01/01/2023|54|20100770000NB|112.52|113.47|Samples|0.95|200770011252|||
01/01/2023|54|20100770000NB|113.47|114.59|Samples|1.12|200770011347|||
01/01/2023|54|20100770000NB|114.59|116.05|Samples|1.46|200770011459|||
01/01/2023|54|20100770000NB|116.05|116.66|Samples|0.61|200770011605|||
01/01/2023|54|20100770000NB|116.66|117.5|Samples|0.84|200770011666|||
01/01/2023|54|2040060280000|0.0|0.55|Samples|0.55|200602800000|||
01/01/2023|54|2330010000000|10.58|10.76|Samples|0.18|230001001058|||
01/01/2023|54|2330010000000|12.79|12.95|Samples|0.16|230100001279|||
01/01/2023|54|2330010000000|26.308|27.71|Samples|1.402|230100002714|||
01/01/2023|54|01200330000EB|0.0|1.87|Samples|1.87|010330000000|||
01/01/2023|54|3540018030000|0.0|0.61|Samples|0.61|350180300000|||
01/01/2023|54|3540018030000|0.61|1.15|Samples|0.54|350180300061|||
01/01/2023|54|3540018030000|1.75|2.03|Samples|0.28|350180300175|||
01/01/2023|54|3930072000000|18.42|20.44|Samples|2.02|390720001842|||
01/01/2023|54|43200500000EB|0.0|2.86|Samples|2.86|430500000000|||
01/01/2023|54|43200500000EB|8.02|9.99|Samples|1.97|430500000802|||
01/01/2023|54|43200500000EB|10.83|11.79|Samples|0.96|430500001083|||
01/01/2023|54|43200500000EB|12.54|12.85|Samples|0.31|430500001254|||
01/01/2023|54|43200500000EB|13.57|14.78|Samples|1.21|430500001357|||
01/01/2023|54|5430068000000|0.0|0.35|Samples|0.35|54300680000|||
01/01/2023|54|5430068000000|17.19|18.29|Samples|1.1|540680001719|||
01/01/2023|54|5140003000000|8.08|10.38|Samples|2.3|510030000801|||
01/01/2023|54|2030025000000|2.46|2.68|Samples|0.22|200250000246|||
01/01/2023|54|2030025000000|3.89|5.11|Samples|1.22|200250000389|||
01/01/2023|54|2030025000000|9.42|10.42|Samples|1.0|200250000942|||
01/01/2023|54|1771759001900|0.0|0.19|Samples|0.19|170175900000|||
01/01/2023|54|1577264001900|0.0|0.35|Samples|0.35|150726400000|||
01/01/2023|54|11100790000NB|83.15|83.55|Samples|0.4|110790008315|||
01/01/2023|54|2830020000000|4.23|5.2|Samples|0.97|280200000423|||
01/01/2023|54|2830020000000|10.32|11.4|Samples|1.08|280200001032|||
01/01/2023|54|2830020000000|12.05|12.78|Samples|0.73|280200001205|||
01/01/2023|54|2071308001900|0.77|1.62|Samples|0.85|200130800077|||
01/01/2023|54|4630310000000|0.0|0.2|Samples|0.2|463100000000|||
01/01/2023|54|4240009000000|0.0|0.18|Samples|0.18|420090000000|||
01/01/2023|54|4240009000000|0.18|0.32|Samples|0.14|420090000020|||
01/01/2023|54|1530002000000|0.0|0.1|Samples|0.1|150020000000|||
01/01/2023|54|1530002000000|0.1|0.28|Samples|0.18|150020000010|||
01/01/2023|54|1530002000000|0.28|0.56|Samples|0.28|150020000028|||
01/01/2023|54|1530002000000|1.49|2.3|Samples|0.81|150020000149|||
01/01/2023|54|1530002000000|2.3|2.66|Samples|0.36|150020000230|||
01/01/2023|54|1530002000000|2.66|3.03|Samples|0.37|150020000266|||
01/01/2023|54|1530002000000|3.91|4.68|Samples|0.77|150020000391|||
01/01/2023|54|1530002000000|4.69|6.69|Samples|2.0|150020000469|||
01/01/2023|54|1530002000000|10.33|10.56|Samples|0.23|150020001033|||
01/01/2023|54|1530002000000|10.8|11.14|Samples|0.34|150020001080|||
01/01/2023|54|1530002000000|11.14|11.45|Samples|0.31|150020001114|||
01/01/2023|54|1530002000000|12.89|13.84|Samples|0.95|150020001289|||
01/01/2023|54|1530002000000|16.52|17.44|Samples|0.92|150020001652|||
01/01/2023|54|1530002000000|17.55|18.12|Samples|0.57|150020001755|||
01/01/2023|54|1530002000000|19.71|20.25|Samples|0.54|150020001971|||
01/01/2023|54|1740024270000|0.0|0.41|Samples|0.41|170242700000|||
01/01/2023|54|4272254001900|0.0|0.3|Samples|0.3|420225400000|||
01/01/2023|54|15200220000EB|0.0|0.39|Samples|0.39|150220000000|||
01/01/2023|54|42202190000NB|0.0|3.24|Samples|3.24|422190000000|||
01/01/2023|54|42202190000NB|8.55|8.74|Samples|0.19|422190000855|||
01/01/2023|54|42202190000NB|8.74|9.68|Samples|0.94|422190000874|||
01/01/2023|54|42202190000NB|12.59|15.89|Samples|3.3|422190001259|||
01/01/2023|54|42202190000NB|15.89|17.4|Samples|1.51|422190001589|||
01/01/2023|54|42202190000NB|17.4|19.15|Samples|1.75|422190001740|||
01/01/2023|54|42202190000NB|19.15|21.44|Samples|2.29|422190001915|||
01/01/2023|54|42202190000NB|21.48|21.67|Samples|0.19|422190002148|||
01/01/2023|54|42202190000NB|27.85|30.16|Samples|2.31|422190002785|||
01/01/2023|54|42202190000NB|36.33|37.87|Samples|1.54|422190003633|||
01/01/2023|54|42202190000NB|42.36|42.373|Samples|0.013|422190004236|||
01/01/2023|54|1340060140000|6.25|6.39|Samples|0.14|130601400625|||
01/01/2023|54|3540007000000|0.0|0.44|Samples|0.44|350070000000|||
01/01/2023|54|5530016000000|1.73|3.33|Samples|1.6|550160000173|||
01/01/2023|54|5530016000000|6.42|8.95|Samples|2.53|550160000642|||
01/01/2023|54|5530016000000|10.99|11.4|Samples|0.41|550160001099|||
01/01/2023|54|5275515001900|0.0|0.22|Samples|0.22|520551500000|||
01/01/2023|54|31100680006EB|0.0|0.89|Samples|0.89|31068E000000|||
01/01/2023|54|1830002000000|0.0|2.72|Samples|2.72|180020000000|||
01/01/2023|54|1830002000000|2.76|3.88|Samples|1.12|180020000276|||
01/01/2023|54|1830002000000|10.86|11.0|Samples|0.14|180020001086|||
01/01/2023|54|1830002000000|11.14|11.28|Samples|0.14|180020001114|||
01/01/2023|54|0673274001900|1.46|1.56|Samples|0.1|060327400146|||
01/01/2023|54|3740001000000|3.02|4.05|Samples|1.03|370010000302|||
01/01/2023|54|40200350000NB|0.29|0.65|Samples|0.36|400350000029|||
01/01/2023|54|40200350000NB|1.36|1.6|Samples|0.24|400350000136|||
01/01/2023|54|40200350000NB|1.64|2.06|Samples|0.42|400350000164|||
01/01/2023|54|40200350000NB|2.1|2.532|Samples|0.432|400350000210|||
01/01/2023|54|20100770016NB|67.21|74.17|Samples|6.96|200770006721|||
01/01/2023|54|20100770016NB|74.36|75.0|Samples|0.64|200770007436|||
01/01/2023|54|20100770016NB|75.0|77.46|Samples|2.46|200770007500|||
01/01/2023|54|20100770016NB|77.51|77.83|Samples|0.32|200770007751|||
01/01/2023|54|20100770016NB|83.45|84.42|Samples|0.97|200770008345|||
01/01/2023|54|20100770016NB|84.42|84.94|Samples|0.52|200770008442|||
01/01/2023|54|20100770016NB|84.94|86.68|Samples|1.74|200770008494|||
01/01/2023|54|20100770016NB|86.68|88.52|Samples|1.84|200770008668|||
01/01/2023|54|20100770016NB|88.52|89.18|Samples|0.66|200770008852|||
01/01/2023|54|20100770016NB|89.18|89.5|Samples|0.32|200770008918|||
01/01/2023|54|20100770016NB|89.5|93.31|Samples|3.81|200770008950|||
01/01/2023|54|20100770016NB|93.31|93.93|Samples|0.62|200770009331|||
01/01/2023|54|20100770016NB|93.93|94.43|Samples|0.5|200770009393|||
01/01/2023|54|20100770016NB|94.43|94.69|Samples|0.26|200770009443|||
01/01/2023|54|20100770016NB|94.69|94.96|Samples|0.27|200770009469|||
01/01/2023|54|20100770016NB|94.96|95.34|Samples|0.38|200770009496|||
01/01/2023|54|0540507000000|0.0|0.25|Samples|0.25|055070000000|||
01/01/2023|54|0540507000000|0.25|0.34|Samples|0.09|055070000025|||
01/01/2023|54|0540507000000|0.62|1.2|Samples|0.58|055070000062|||
01/01/2023|54|5430095000000|3.77|3.99|Samples|0.22|540950000377|||
01/01/2023|54|5430095000000|4.2|6.12|Samples|1.92|540950000420|||
01/01/2023|54|5430095000000|6.12|6.29|Samples|0.17|540950000612|||
01/01/2023|54|5430095000000|6.44|6.58|Samples|0.14|540950000644|||
01/01/2023|54|16202200000NB|10.0|10.53|Samples|0.53|162200001000|||
01/01/2023|54|16202200000NB|10.53|10.69|Samples|0.16|160220001053|||
01/01/2023|54|16202200000NB|10.7|11.7|Samples|1.0|162200001070|||
01/01/2023|54|16202200000NB|11.8|12.96|Samples|1.16|162200001180|||
01/01/2023|54|31100790000NB|142.37|143.81|Samples|1.44|310790014237|||
01/01/2023|54|31100790000NB|143.81|145.2|Samples|1.39|310790014381|||
01/01/2023|54|31100790000NB|145.2|145.65|Samples|0.45|310790014520|||
01/01/2023|54|31100790000NB|145.65|147.85|Samples|2.2|310790014565|||
01/01/2023|54|31100790000NB|147.85|148.022|Samples|0.172|310790014785|||
01/01/2023|54|31100790000NB|148.29|148.47|Samples|0.18|310790014829|||
01/01/2023|54|31100790000NB|148.47|148.66|Samples|0.19|310790014847|||
01/01/2023|54|31100790000NB|148.66|149.05|Samples|0.39|310790014866|||
01/01/2023|54|31100790000NB|149.05|149.38|Samples|0.33|310790014905|||
01/01/2023|54|31100790000NB|149.38|149.68|Samples|0.3|310790014938|||
01/01/2023|54|31100790000NB|149.68|150.74|Samples|1.06|310790014968|||
01/01/2023|54|31100790000NB|150.74|151.07|Samples|0.33|310790015074|||
01/01/2023|54|31100790000NB|151.07|152.32|Samples|1.25|310790015107|||
01/01/2023|54|31100790000NB|152.32|152.501|Samples|0.181|310790015232|||
01/01/2023|54|31100790000NB|152.92|156.983|Samples|4.063|310790015292|||
01/01/2023|54|31100790000NB|157.0|160.52|Samples|3.52|310790015700|||
01/01/2023|54|0540007000000|1.29|2.449|Samples|1.159|050070000129|||
01/01/2023|54|0577278001900|0.0|0.16|Samples|0.16|050727800000|||
01/01/2023|54|0630101000000|0.16|0.36|Samples|0.2|061010000016|||
01/01/2023|54|0230051000000|1.87|2.841|Samples|0.971|020510001870|||
01/01/2023|54|0230051000000|2.841|4.13|Samples|1.289|020510002841|||
01/01/2023|54|0230051000000|4.13|4.54|Samples|0.41|020510004130|||
01/01/2023|54|0230051000000|4.54|4.58|Samples|0.04|020510004540|||
01/01/2023|54|0230051000000|4.58|4.62|Samples|0.04|020510004580|||
01/01/2023|54|0230051000000|4.62|5.18|Samples|0.56|020510000462|||
01/01/2023|54|0230051000000|5.4|8.591|Samples|3.191|020510000540|||
01/01/2023|54|2030114000000|0.5|1.44|Samples|0.94|201140000050|||
01/01/2023|54|1540507000000|0.43|0.92|Samples|0.49|155070000043|||
01/01/2023|54|1540507000000|0.92|1.16|Samples|0.24|155070000092|||
01/01/2023|54|1540507000000|1.51|3.33|Samples|1.82|155070000151|||
01/01/2023|54|3540003000000|0.0|1.17|Samples|1.17|350030000000|||
01/01/2023|54|2640003000000|0.0|1.31|Samples|1.31|260030000000|||
01/01/2023|54|5440012000000|0.0|0.33|Samples|0.33|540120000000|||
01/01/2023|54|5440012000000|0.4|1.15|Samples|0.75|540120000040|||
01/01/2023|54|0140030000000|6.14|6.83|Samples|0.69|010300000614|||
01/01/2023|54|0240036010000|1.6|1.98|Samples|0.38|020360100160|||
01/01/2023|54|4240025030000|0.0|0.005|Samples|0.005|420250300000|||
01/01/2023|54|2140007000000|3.84|4.17|Samples|0.33|210070000384|||
01/01/2023|54|2930046000000|15.38|16.59|Samples|1.21|290460001538|||
01/01/2023|54|2930046000000|19.82|19.94|Samples|0.12|290460001982|||
01/01/2023|54|2340210250000|6.078|6.546|Samples|0.468|230100014782|||
01/01/2023|54|2340210250000|8.08|8.78|Samples|0.7|230100001677|||
01/01/2023|54|2340210250000|8.78|9.08|Samples|0.3|230100001746|||
01/01/2023|54|2340210250000|9.08|9.53|Samples|0.45|230100001776|||
01/01/2023|54|2340210250000|10.07|10.72|Samples|0.65|230100001876|||
01/01/2023|54|2030061000000|20.18|20.38|Samples|0.2|200610002018|||
01/01/2023|54|2030061000000|20.73|21.2|Samples|0.47|200610002073|||
01/01/2023|54|2030061000000|23.75|25.8|Samples|2.05|200610002375|||
01/01/2023|54|4940001000000|2.28|3.17|Samples|0.89|490010000228|||
01/01/2023|54|52300070007WB|0.0|0.23|Samples|0.23|52007W000000|||
01/01/2023|54|52300070007WB|0.23|0.33|Samples|0.1|52007W000023|||
01/01/2023|54|3040065050000|5.74|7.12|Samples|1.38|300650500574|||
01/01/2023|54|1740023090000|6.77|7.36|Samples|0.59|170230900675|||
01/01/2023|54|1740023090000|7.77|8.94|Samples|1.17|170230900777|||
01/01/2023|54|1940017040000|0.63|0.92|Samples|0.29|190170400630|||
01/01/2023|54|1630055000000|35.57|36.3|Samples|0.73|160550003557|||
01/01/2023|54|20100640000EB|45.39|47.44|Samples|2.05|200640004539|||
01/01/2023|54|20100640000EB|47.44|48.4|Samples|0.96|200640004744|||
01/01/2023|54|20100640000EB|48.4|49.75|Samples|1.35|200640004840|||
01/01/2023|54|20100640000EB|49.75|50.11|Samples|0.36|200640004975|||
01/01/2023|54|20100640000EB|50.11|51.56|Samples|1.45|200640005011|||
01/01/2023|54|20100640000EB|51.56|52.38|Samples|0.82|200640005156|||
01/01/2023|54|20100640000EB|52.38|52.73|Samples|0.35|200640005238|||
01/01/2023|54|20100640000EB|52.73|53.75|Samples|1.02|200640005273|||
01/01/2023|54|20100640000EB|53.75|54.37|Samples|0.62|200640005375|||
01/01/2023|54|20100640000EB|54.37|54.8|Samples|0.43|200640005437|||
01/01/2023|54|20100640000EB|54.8|55.21|Samples|0.41|200640005480|||
01/01/2023|54|20100640000EB|55.21|56.33|Samples|1.12|200640005521|||
01/01/2023|54|20100640000EB|56.33|57.02|Samples|0.69|200640005633|||
01/01/2023|54|20100640000EB|57.02|57.48|Samples|0.46|200640005702|||
01/01/2023|54|20100640000EB|57.48|57.92|Samples|0.44|200640005748|||
01/01/2023|54|20100640000EB|57.92|58.3|Samples|0.38|200640005792|||
01/01/2023|54|2572529001900|0.0|0.15|Samples|0.15|250252900000|||
01/01/2023|54|2640088120000|0.37|0.52|Samples|0.15|260881200037|||
01/01/2023|54|4970764001900|0.0|0.39|Samples|0.39|490076400000|||
01/01/2023|54|5240002090000|0.0|0.19|Samples|0.19|520020900000|||
01/01/2023|54|0340005000000|5.42|6.96|Samples|1.54|030050000542|||
01/01/2023|54|0340005000000|15.1|17.57|Samples|2.47|030050001510|||
01/01/2023|54|5030152000000|29.86|30.39|Samples|0.53|501520002986|||
01/01/2023|54|5030152000000|40.4|43.98|Samples|3.58|501520004040|||
01/01/2023|54|5030152000000|43.98|44.59|Samples|0.61|501520004398|||
01/01/2023|54|5230020000000|19.48|20.04|Samples|0.56|520200001948|||
01/01/2023|54|18200330000EB|0.19|0.62|Samples|0.43|180330000000|||
01/01/2023|54|18200330000EB|0.86|1.08|Samples|0.22|180330000086|||
01/01/2023|54|18200330000EB|3.32|3.46|Samples|0.14|180330000332|||
01/01/2023|54|18200330000EB|11.09|11.48|Samples|0.39|180330001109|||
01/01/2023|54|18200330000EB|21.43|24.76|Samples|3.33|180330002143|||
01/01/2023|54|25100790000NB|129.22|129.52|Samples|0.3|250790012922|||
01/01/2023|54|25100790000NB|129.52|130.48|Samples|0.96|250790012952|||
01/01/2023|54|25100790000NB|130.53|133.37|Samples|2.84|250790013053|||
01/01/2023|54|25100790000NB|133.37|134.97|Samples|1.6|250790013337|||
01/01/2023|54|25100790000NB|134.97|135.66|Samples|0.69|250790013497|||
01/01/2023|54|25100790000NB|135.66|136.64|Samples|0.98|250790013566|||
01/01/2023|54|25100790000NB|136.64|139.1|Samples|2.46|250790013664|||
01/01/2023|54|25100790000NB|139.1|139.82|Samples|0.72|250790013910|||
01/01/2023|54|25100790000NB|139.82|140.352|Samples|0.532|250790013982|||
01/01/2023|54|3140068070000|0.25|0.75|Samples|0.5|310680700025|||
01/01/2023|54|3140068070000|0.75|1.32|Samples|0.57|310680700075|||
01/01/2023|54|3140068070000|1.61|2.15|Samples|0.54|310680700161|||
01/01/2023|54|3174810001900|0.0|0.76|Samples|0.76|310481000000|||
01/01/2023|54|4640044080000|0.0|0.33|Samples|0.33|460440800000|||
01/01/2023|54|4640044080000|0.33|0.45|Samples|0.12|460440800033|||
01/01/2023|54|4640044080000|0.45|0.69|Samples|0.24|460044080045|||
01/01/2023|54|4640044080000|0.69|0.72|Samples|0.03|460440800069|||
01/01/2023|54|42202500000NB|9.71|12.45|Samples|2.74|422500000971|||
01/01/2023|54|5440014140000|0.0|0.66|Samples|0.66|540141400000|||
01/01/2023|54|4970753001900|0.26|0.44|Samples|0.18|490075300026|||
01/01/2023|54|0830016000000|19.19|20.35|Samples|1.16|080160001919|||
01/01/2023|54|28200520004NB|0.0|0.22|Samples|0.22|28052N000000|||
01/01/2023|54|3130007000000|0.0|3.42|Samples|3.42|310070000000|||
01/01/2023|54|3130007000000|4.42|4.54|Samples|0.12|310070000442|||
01/01/2023|54|3130007000000|13.21|13.45|Samples|0.24|310070001321|||
01/01/2023|54|3130007000000|22.54|24.0|Samples|1.46|310070002254|||
01/01/2023|54|3130007000000|25.15|25.85|Samples|0.7|310070002515|||
01/01/2023|54|3130007000000|25.85|26.01|Samples|0.16|310070002585|||
01/01/2023|54|3130007000000|26.01|27.03|Samples|1.02|310070002601|||
01/01/2023|54|3130007000000|27.03|27.265|Samples|0.235|310070002703|||
01/01/2023|54|3130007000000|33.83|34.1|Samples|0.27|310070003383|||
01/01/2023|54|3130007000000|34.71|35.76|Samples|1.05|310070003471|||
01/01/2023|54|3130007000000|35.76|36.13|Samples|0.37|310070003576|||
01/01/2023|54|3130007000000|36.13|36.55|Samples|0.42|310070003613|||
01/01/2023|54|3130007000000|36.55|38.29|Samples|1.74|310070003655|||
01/01/2023|54|3130007000000|38.29|38.65|Samples|0.36|310070003829|||
01/01/2023|54|0230901000000|4.86|5.44|Samples|0.58|029010000486|||
01/01/2023|54|0540013000000|0.0|0.14|Samples|0.14|050130000000|||
01/01/2023|54|5040008000000|0.0|0.45|Samples|0.45|500080000000|||
01/01/2023|54|2540250180000|0.08|0.85|Samples|0.77|252501800008|||
01/01/2023|54|3140082000000|0.0|1.88|Samples|1.88|310820000000|||
01/01/2023|54|0274259001900|0.0|0.17|Samples|0.17|020425900000|||
01/01/2023|54|0274259001900|0.17|0.61|Samples|0.44|022590000017|||
01/01/2023|54|2870504001900|0.0|0.47|Samples|0.47|280050400000|||
01/01/2023|54|2870504001900|0.47|0.71|Samples|0.24|280050400047|||
01/01/2023|54|0240013000000|0.43|1.03|Samples|0.6|020130000043|||
01/01/2023|54|0240013000000|1.03|1.5|Samples|0.47|020130000103|||
01/01/2023|54|0240013000000|2.75|3.716|Samples|0.966|020130000275|||
01/01/2023|54|0274266001900|0.0|0.44|Samples|0.44|020426600000|||
01/01/2023|54|2040025260000|0.0|0.31|Samples|0.31|200252600000|||
01/01/2023|54|2040025260000|0.4|0.71|Samples|0.31|200252600040|||
01/01/2023|54|5440004000000|0.57|0.93|Samples|0.36|540040000059|||
01/01/2023|54|0330085000000|10.67|13.13|Samples|2.46|030850001067|||
01/01/2023|54|0330085000000|34.05|34.35|Samples|0.3|030850003405|||
01/01/2023|54|0640035000000|7.83|8.63|Samples|0.8|060350000783|||
01/01/2023|54|2540064020000|0.0|0.24|Samples|0.24|250640200000|||
01/01/2023|54|5475757001900|0.33|0.47|Samples|0.14|540575700330|||
01/01/2023|54|2840019290000|2.54|3.32|Samples|0.78|280192900254|||
01/01/2023|54|0540014000000|2.43|3.45|Samples|1.02|050140000243|||
01/01/2023|54|0240005000000|5.9|7.94|Samples|2.04|020050000590|||
01/01/2023|54|4040050000000|13.38|14.06|Samples|0.68|400500001338|||
01/01/2023|54|3430041000000|0.03|2.59|Samples|2.56|340410000003|||
01/01/2023|54|1740012000000|0.14|0.9|Samples|0.76|170120000015|||
01/01/2023|54|5475763001900|0.0|0.9|Samples|0.9|540576300000|||
01/01/2023|54|2640054000000|7.086|7.71|Samples|0.624|260540007086|||
01/01/2023|54|2840014000000|0.0|0.63|Samples|0.63|280140000000|||
01/01/2023|54|2870507001900|0.0|0.66|Samples|0.66|280050700000|||
01/01/2023|54|2870507001900|0.66|1.54|Samples|0.88|280050700066|||
01/01/2023|54|4130061000000|2.604|3.29|Samples|0.686|410610002604|||
01/01/2023|54|3140100010000|0.0|0.501|Samples|0.501|311000100000|||
01/01/2023|54|18100770000NB|117.5|119.26|Samples|1.76|180770011750|||
01/01/2023|54|18100770000NB|119.26|119.91|Samples|0.65|180770011926|||
01/01/2023|54|18100770000NB|119.91|120.71|Samples|0.8|180770011991|||
01/01/2023|54|18100770000NB|120.71|122.73|Samples|2.02|180770012071|||
01/01/2023|54|18100770000NB|122.73|124.92|Samples|2.19|180770012273|||
01/01/2023|54|18100770000NB|124.92|126.39|Samples|1.47|180770012492|||
01/01/2023|54|18100770000NB|126.39|128.33|Samples|1.94|180770012639|||
01/01/2023|54|18100770000NB|128.33|132.44|Samples|4.11|180770012833|||
01/01/2023|54|18100770000NB|132.44|137.74|Samples|5.3|180770013244|||
01/01/2023|54|18100770000NB|137.74|138.83|Samples|1.09|180770013774|||
01/01/2023|54|18100770000NB|138.83|145.99|Samples|7.16|180770013883|||
01/01/2023|54|18100770000NB|145.99|150.45|Samples|4.46|180770014599|||
01/01/2023|54|18100770000NB|150.45|153.79|Samples|3.34|180770015045|||
01/01/2023|54|18100770000NB|153.79|154.41|Samples|0.62|180770015379|||
01/01/2023|54|18100770000NB|154.41|156.01|Samples|1.6|180770015441|||
01/01/2023|54|18100770000NB|156.01|156.99|Samples|0.98|180770015601|||
01/01/2023|54|4530003000000|9.56|10.91|Samples|1.35|450030000956|||
01/01/2023|54|3140055070000|0.0|0.26|Samples|0.26|310550700000|||
01/01/2023|54|3140857010000|0.0|0.19|Samples|0.19|318570100000|||
01/01/2023|54|39100680000EB|14.66|18.12|Samples|3.46|390680001466|||
01/01/2023|54|39100680000EB|18.12|23.34|Samples|5.22|390680001812|||
01/01/2023|54|39100680000EB|26.75|28.64|Samples|1.89|390680002675|||
01/01/2023|54|39100680000EB|28.64|29.23|Samples|0.59|390680002864|||
01/01/2023|54|39100680000EB|29.23|31.24|Samples|2.01|390680002923|||
01/01/2023|54|39100680000EB|31.24|31.42|Samples|0.18|390680003124|||
01/01/2023|54|39100680000EB|31.42|32.06|Samples|0.64|390680003142|||
01/01/2023|54|3174764001900|0.81|1.02|Samples|0.21|310476400081|||
01/01/2023|54|0274265001900|0.0|0.57|Samples|0.57|020426500000|||
01/01/2023|54|1040009010000|0.0|1.93|Samples|1.93|100090100000|||
01/01/2023|54|2840024000000|0.0|0.3|Samples|0.3|280240000000|||
01/01/2023|54|2840024000000|0.3|2.789|Samples|2.489|280240000300|||
