StateId,RouteId,BeginPoint,EndPoint,DataItem,BeginDate,YEAR_LAST_CONSTRUCTION_VN,YEAR_LAST_CONSTRUCTION_VT,YEAR_LAST_CONSTRUCTION_VD,Comments,ReportDate,EndDate,SectionLength,ProcessId,IsWarning,IsApproved
54,0230009000000,6.17,6.27,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/1930 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.1,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,0230009000000,6.47,7.58,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/1930 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,1.11,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,0230009000000,10.12,10.37,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/1960 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.25,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,0230009000000,10.52,10.84,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/1930 12:00:00 AM,same as 2020,5/31/2023 1:00:33 PM,12/31/9999 12:00:00 AM,0.32,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,0230009000000,10.84,11.15,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/1930 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.31,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,0230009000000,14.55,14.9,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/1950 12:00:00 AM,same as 2020,5/31/2023 1:00:33 PM,12/31/9999 12:00:00 AM,0.35,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,0230009000000,15.57,15.79,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/1950 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.22,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,0230009000000,15.79,16.09,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/1950 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.3,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,0230009000000,17.07,17.48,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2010 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.41,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,0230009000000,18.18,20.16,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2010 12:00:00 AM,same as 2020,5/31/2023 1:00:33 PM,12/31/9999 12:00:00 AM,1.98,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,0230009000000,6.381,6.47,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/1930 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.089,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,0230009000000,7.584,9.95,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/1930 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,2.366,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,0240013000000,0.43,1.03,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2020 12:00:00 AM,same as 2020,5/31/2023 1:00:33 PM,12/31/9999 12:00:00 AM,0.6,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,0240013000000,1.03,1.5,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2020 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.47,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,03201190000NB,16.97,17.83,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/1973 12:00:00 AM,,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.86,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,0340005000000,15.1,17.57,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2011 12:00:00 AM,,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,2.47,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,03201190000NB,12.83,13.54,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/1973 12:00:00 AM,,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.71,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,03201190000NB,11.49,12.83,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2013 12:00:00 AM,,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,1.34,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,03201190000NB,9.44,11.49,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2013 12:00:00 AM,,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,2.05,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,0330094000000,0.0,3.01,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2017 12:00:00 AM,,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,3.01,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,0330003000000,8.17,11.14,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2017 12:00:00 AM,,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,2.97,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,03201190000NB,0.0,2.93,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2015 12:00:00 AM,,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,2.93,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06100640000EB,5.87,6.0,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2015 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.13,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06100640000EB,6.0,6.1,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2015 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.1,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06100640000EB,6.1,6.47,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2015 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.37,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06100640000EB,6.47,6.74,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2015 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.27,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06100640000EB,6.74,7.2,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2015 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.46,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06100640000EB,7.2,7.26,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2015 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.06,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06100640000EB,7.26,7.3,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2015 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.04,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06100640000EB,7.3,7.72,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2015 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.42,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06100640000EB,7.72,8.19,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2015 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.47,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06100640000EB,8.19,9.22,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2017 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,1.03,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06100640000EB,9.22,9.52,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2017 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.3,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06100640000EB,11.02,11.37,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2015 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.35,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06100640000EB,11.37,14.53,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2015 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,3.16,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06100640000EB,14.57,17.5,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2016 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,2.93,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06100640000EB,17.5,17.68,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2016 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.18,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06100640000EB,17.68,17.7,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2016 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.02,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06100640000EB,17.7,18.0,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2016 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.3,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06100640000EB,18.0,18.08,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2016 12:00:00 AM,same as 2020,5/31/2023 1:00:33 PM,12/31/9999 12:00:00 AM,0.08,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06100640000EB,18.08,18.1,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2015 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.02,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06100640000EB,18.1,18.49,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2015 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.39,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06100640000EB,18.49,19.3,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2016 12:00:00 AM,same as 2020,5/31/2023 1:00:33 PM,12/31/9999 12:00:00 AM,0.81,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06100640000EB,19.3,19.32,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2016 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.02,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06100640000EB,19.32,19.4,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2016 12:00:00 AM,same as 2020,5/31/2023 1:00:33 PM,12/31/9999 12:00:00 AM,0.08,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06100640000EB,19.4,19.71,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2016 12:00:00 AM,same as 2020,5/31/2023 1:00:33 PM,12/31/9999 12:00:00 AM,0.31,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06100640000EB,19.71,20.19,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2012 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.48,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06100640000EB,20.19,20.2,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2012 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.01,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06100640000EB,20.2,20.3,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2012 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.1,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06100640000EB,20.3,21.04,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2012 12:00:00 AM,same as 2020,5/31/2023 1:00:33 PM,12/31/9999 12:00:00 AM,0.74,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06100640000EB,21.04,21.16,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2012 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.12,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06100640000EB,21.16,21.75,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2012 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.59,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06100640000EB,21.75,22.39,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2012 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.64,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06100640000EB,22.39,22.4,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2017 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.01,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06100640000EB,22.4,22.5,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2017 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.1,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06100640000EB,22.5,25.2,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2017 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,2.7,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06100640000EB,25.2,25.3,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2017 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.1,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06100640000EB,25.3,27.11,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2017 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,1.81,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06100640000EB,27.11,27.55,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2017 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.44,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06100640000EB,27.55,28.67,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2018 12:00:00 AM,same as 2020,5/31/2023 1:00:33 PM,12/31/9999 12:00:00 AM,1.12,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06100640000EB,28.67,29.44,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2018 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.77,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06100640000EB,29.44,31.77,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2018 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,2.33,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06200520000EB,0.33,0.45,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2021 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.12,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06200520000EB,0.75,1.0,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2021 12:00:00 AM,same as 2020,5/31/2023 1:00:33 PM,12/31/9999 12:00:00 AM,0.25,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06200520000EB,1.0,1.01,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2021 12:00:00 AM,same as 2020,5/31/2023 1:00:33 PM,12/31/9999 12:00:00 AM,0.01,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06200520004NB,0.0,0.32,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2022 12:00:00 AM,same as 2020,5/31/2023 1:00:33 PM,12/31/9999 12:00:00 AM,0.32,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06200520004NB,0.321,0.46,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2022 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.139,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06200600000EB,2.97,3.07,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2013 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.1,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06200600000EB,6.97,7.51,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2019 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.54,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06200600000EB,7.59,7.96,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2019 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.37,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06200600000EB,7.96,8.43,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2019 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.47,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06200600000EB,8.43,8.78,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2019 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.35,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06200600000EB,8.78,8.82,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2019 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.04,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06200600000EB,8.82,9.5,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2008 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.68,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06200600000EB,9.56,9.92,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2008 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.36,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
54,06200600000EB,9.92,10.27,YEAR_LAST_CONSTRUCTION,1/1/2022 12:00:00 AM,,,1/1/2008 12:00:00 AM,same as 2020,5/31/2023 1:00:34 PM,12/31/9999 12:00:00 AM,0.35,35063fd3-5068-43c1-b5b5-6f8307fb4743,,
