StateId,RouteId,BeginPoint,EndPoint,DataItem,BeginDate,MEDIAN_WIDTH_VN,MEDIAN_WIDTH_VT,MEDIAN_WIDTH_VD,Comments,ReportDate,EndDate,SectionLength,ProcessId,IsWarning,IsApproved
54,0140010000000,7.41,8.63,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,1.22,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0140011000000,3.05,3.78,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.73,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0140024000000,1.64,2.79,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,1.15,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0140024000000,2.79,4.74,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,1.95,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0140030000000,6.14,6.83,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.69,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0140030070000,0.0,0.92,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.92,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0140030070000,0.92,2.0,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,1.08,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0140046010000,0.0,1.62,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,1.62,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,02100810000NB,0.0,1.39,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,52.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,1.39,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,02100810000NB,1.39,6.27,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,48.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,4.88,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,02100810000NB,6.27,11.63,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,99.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,5.36,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,02100810000NB,11.63,13.54,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,24.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,1.91,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,02100810000NB,13.54,14.26,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,24.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.72,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,02100810000NB,14.26,15.22,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,24.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.96,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,02100810000NB,15.22,15.62,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,24.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.4,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,02100810000NB,15.62,15.95,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,24.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.33,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,02100810000NB,15.95,16.23,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,24.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.28,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,02100810000NB,16.23,17.3,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,24.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,1.07,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,02100810000NB,17.3,18.13,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,24.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.83,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,02100810000NB,18.13,20.37,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,24.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,2.24,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,02100810000NB,20.37,23.0,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,23.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,2.63,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,02100810000NB,23.0,23.46,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,40.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.46,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,02100810000NB,23.46,24.53,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,21.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,1.07,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,02100810000NB,24.53,26.0,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,11.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,1.47,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,02200110000NB,5.24,6.05,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.81,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,02200110000NB,13.65,13.78,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.13,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,02200110000NB,14.51,14.64,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.13,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,02200110000NB,16.48,17.51,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,1.03,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,02200110000NB,24.71,24.97,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.26,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0230009000000,0.35,2.2,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,1.85,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0230009000000,4.81,6.17,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,1.36,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0230009000000,6.17,6.27,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.1,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0230009000000,6.381,6.4,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.019,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0230009000000,6.4,6.47,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.07,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0230009000000,6.47,7.58,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,1.11,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0230009000000,7.584,9.95,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,2.366,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0230009000000,10.12,10.37,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.25,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0230009000000,10.532,10.84,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.308,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0230009000000,10.84,10.893,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,7.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.053,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0230009000000,10.893,11.15,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,7.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.257,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0230009000000,11.15,11.243,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.093,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0230009000000,14.0,14.2,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.2,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0230009000000,14.55,14.9,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.35,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0230009000000,15.57,15.79,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,30.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.22,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0230009000000,15.79,16.09,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,30.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.3,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0230009000000,17.07,17.48,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,35.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.41,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0230009000000,18.18,20.16,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,48.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,1.98,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0230045000000,13.355,13.76,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.405,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0230045000000,14.39,14.45,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.06,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0230045000000,14.45,14.52,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.07,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0230045000000,14.52,14.85,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.33,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0230045000000,14.85,15.31,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,5.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.46,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0230045000000,17.53,18.23,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.7,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0230045000000,19.08,19.61,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.53,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0230051000000,1.87,2.841,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.971,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0230051000000,2.841,4.13,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,1.289,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0230051000000,4.13,4.54,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.41,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0230051000000,4.54,4.58,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.04,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0230051000000,4.58,4.62,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.04,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0230051000000,4.62,5.18,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.56,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0230051000000,5.4,8.591,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,3.191,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0230901000000,4.86,5.44,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.58,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0240001000000,8.14,9.32,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,1.18,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0240005000000,5.9,7.94,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,2.04,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0240009050000,1.67,3.26,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,1.59,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0240009130000,0.4,1.92,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,1.52,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0240009270000,0.0,0.31,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.31,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0240010010000,0.0,0.69,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.69,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0240011130000,0.28,0.41,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.13,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0240011130000,0.41,0.55,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.14,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0240011190000,0.0,0.31,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.31,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0240011240000,0.0,0.85,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.85,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0240011330000,0.0,0.26,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.26,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0240011370000,0.0,0.23,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.23,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0240012000000,0.0,1.29,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,1.29,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0240013000000,0.43,1.03,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.6,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0240013000000,1.03,1.5,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.47,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0240013000000,2.75,3.716,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.966,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0240015000000,0.939,0.94,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.001,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0240015000000,2.78,3.06,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.28,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0240019000000,1.55,3.43,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,1.88,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0240019000000,3.43,3.438,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.008,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0240019000000,3.438,4.04,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.602,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0240030000000,4.175,4.37,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.195,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0240032000000,0.0,1.26,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,1.26,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0240032000000,1.26,1.565,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.305,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0240032000000,1.565,2.15,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.585,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0240034030000,0.0,1.01,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,1.01,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0240036010000,1.6,1.98,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.38,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0240045050000,0.55,1.25,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.7,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0240051070000,2.28,3.56,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,1.28,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0274252001900,0.0,0.64,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.64,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0274256001900,0.0,0.66,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.66,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0274257001900,0.0,0.11,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.11,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0274257001900,0.11,0.42,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.31,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0274259001900,0.0,0.17,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.17,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0274259001900,0.17,0.61,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.44,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0274265001900,0.0,0.57,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.57,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0274266001900,0.0,0.44,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.44,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0274268001900,0.0,0.48,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.48,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,0274273001900,0.0,0.11,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,0.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.11,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,03201190000NB,0.0,2.93,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,36.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,2.93,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,03201190000NB,9.44,11.49,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,35.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,2.05,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,03201190000NB,11.49,12.36,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,29.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.87,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,03201190000NB,12.36,12.66,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,29.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.3,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
54,03201190000NB,12.66,12.83,MEDIAN_WIDTH,1/1/2022 12:00:00 AM,29.0,,,,5/17/2023 12:24:30 PM,12/31/9999 12:00:00 AM,0.17,9dba530a-c3d5-467d-a4f0-72ffac6981f8,,
