BeginDate|StateID|RouteID|BeginPoint|EndPoint|DataItem|Value_Numeric|Value_Text|Value_Date|Comments
12/31/2021|54|3540021000000|0.65|0.73|SPEED_LIMIT|35|||350210000065
12/31/2021|54|4030034000000|17.018|17.081|SPEED_LIMIT|55|||400340001702
12/31/2021|54|4030817000000|2.06|8.81|SPEED_LIMIT|55|||408170000206
12/31/2021|54|4030817000000|8.81|10.62|SPEED_LIMIT|55|||408170000881
12/31/2021|54|41100640000EB|120.69|122.62|SPEED_LIMIT|70|||410640012069
12/31/2021|54|41100640017WB|0.594|0.82|SPEED_LIMIT|35|||41064R000059
12/31/2021|54|41100770016NB|35.75|37.82|SPEED_LIMIT|70|||410770003575
12/31/2021|54|41200190023EB|0.0|0.033|SPEED_LIMIT|65|||41019C000000
12/31/2021|54|41200190023EB|0.033|0.034|SPEED_LIMIT|65|||41019C000003
12/31/2021|54|4130016000000|18.82|18.96|SPEED_LIMIT|45|||410160001882
12/31/2021|54|4130210000000|1.2|1.89|SPEED_LIMIT|25|||412100000120
12/31/2021|54|4140006090000|0.6|1.37|SPEED_LIMIT|40|||410060900060
12/31/2021|54|4140009090000|0.0|1.81|SPEED_LIMIT|50|||410090900000
12/31/2021|54|42200330000EB|8.05|9.5|SPEED_LIMIT|65|||420330000805
12/31/2021|54|42200330000EB|4.522|7.76|SPEED_LIMIT|65|||420330000452
12/31/2021|54|4640044080000|0.69|0.72|SPEED_LIMIT|25|||460440800069
12/31/2021|54|50100640000EB|1.25|1.29|SPEED_LIMIT|65|||500640000125
12/31/2021|54|5030152000000|40.4|43.98|SPEED_LIMIT|55|||501520004040
12/31/2021|54|54100770000NB|181.674|185.34|SPEED_LIMIT|70|||540770018167
12/31/2021|54|54100770000NB|185.34|185.64|SPEED_LIMIT|70|||540770018534
12/31/2021|54|0230009000000|20.03|20.16|SPEED_LIMIT|65|||20090001818
12/31/2021|54|0230045000000|13.355|13.76|SPEED_LIMIT|45|||20040013355
12/31/2021|54|0240019000000|1.55|3.43|SPEED_LIMIT|35|||20190000155
12/31/2021|54|0240032000000|0.0|1.26|SPEED_LIMIT|35|||20032000000
12/31/2021|54|0540507000000|0.25|0.34|SPEED_LIMIT|40|||55070000025
12/31/2021|54|0640001000000|2.1|2.145|SPEED_LIMIT|35|||60001000021
12/31/2021|54|0640009000000|1.688|1.7|SPEED_LIMIT|30|||60090001688
12/31/2021|54|0640009000000|1.706|1.803|SPEED_LIMIT|30|||60090001688
12/31/2021|54|0640017000000|0.0|1.577|SPEED_LIMIT|40|||60170000000
12/31/2021|54|0640021000000|0.537|0.9|SPEED_LIMIT|25|||60021000537
12/31/2021|54|0640039000000|2.08|2.62|SPEED_LIMIT|25|||60390000208
12/31/2021|54|0673287001900|1.03|1.14|SPEED_LIMIT|30|||60328700103
12/31/2021|54|0673292001900|0.0|0.69|SPEED_LIMIT|25|||60329200000
12/31/2021|54|1030016000000|15.75|16.89|SPEED_LIMIT|55|||1.0016E+11
12/31/2021|54|1030061000000|0.0|1.12|SPEED_LIMIT|55|||1.0061E+11
12/31/2021|54|1030061000100|0.03|0.04|SPEED_LIMIT|25|||
12/31/2021|54|1040008000000|1.3|2.0|SPEED_LIMIT|25|||1.0008E+11
12/31/2021|54|1040015000000|0.0|1.58|SPEED_LIMIT|35|||1.0015E+11
12/31/2021|54|1340060140000|6.25|6.39|SPEED_LIMIT|35|||1.30601E+11
12/31/2021|54|1374103001900|0.0|0.31|SPEED_LIMIT|25|||1.3041E+11
12/31/2021|54|1530105000000|4.14|4.26|SPEED_LIMIT|35|||1.50105E+11
12/31/2021|54|1540011020000|2.75|2.78|SPEED_LIMIT|35|||1.50011E+11
12/31/2021|54|1577259001900|0.58|0.62|SPEED_LIMIT|25|||1.50726E+11
12/31/2021|54|1577259001900|0.62|1.16|SPEED_LIMIT|25|||1.50726E+11
12/31/2021|54|16202200000NB|10.53|10.69|SPEED_LIMIT|25|||1.6022E+11
12/31/2021|54|1730020000000|7.22|7.414|SPEED_LIMIT|55|||1.702E+11
12/31/2021|54|1740006000000|0.0|0.808|SPEED_LIMIT|25|||1.70006E+11
12/31/2021|54|1740011000000|0.0|1.14|SPEED_LIMIT|40|||1.7011E+11
12/31/2021|54|1740011000000|4.24|4.7|SPEED_LIMIT|40|||1.7011E+11
12/31/2021|54|1740024060000|0.29|0.6|SPEED_LIMIT|25|||1.70241E+11
12/31/2021|54|1771765001900|0.0|0.22|SPEED_LIMIT|25|||
12/31/2021|54|18200330000EB|3.36|3.46|SPEED_LIMIT|70|||1.8033E+11
12/31/2021|54|18200330000EB|11.09|11.39|SPEED_LIMIT|70|||1.8033E+11
12/31/2021|54|1930115000000|0.0|0.22|SPEED_LIMIT|55|||1.9115E+11
12/31/2021|54|1930115000000|1.59|4.09|SPEED_LIMIT|25|||1.9115E+11
12/31/2021|54|2030006000000|0.1|0.19|SPEED_LIMIT|25|||2.0006E+11
12/31/2021|54|2030622000000|2.32|2.72|SPEED_LIMIT|35|||2.0622E+11
12/31/2021|54|2040022010000|0.0|0.004|SPEED_LIMIT|35|||2.0022E+11
12/31/2021|54|2040023000000|2.48|2.67|SPEED_LIMIT|35|||2.0023E+11
12/31/2021|54|2040038000000|0.0|2.43|SPEED_LIMIT|35|||2.0038E+11
12/31/2021|54|2040043000000|0.427|1.27|SPEED_LIMIT|50|||2.0043E+11
12/31/2021|54|2430083000000|14.092|15.483|SPEED_LIMIT|30|||2.4083E+11
12/31/2021|54|2640001000000|0.49|0.6|SPEED_LIMIT|25|||2.6001E+11
12/31/2021|54|2740001040000|1.647|1.65|SPEED_LIMIT|25|||2.7001E+11
12/31/2021|54|2830104000000|1.65|2.65|SPEED_LIMIT|35|||2.8104E+11
12/31/2021|54|2840016000000|2.59|2.6|SPEED_LIMIT|30|||2.8016E+11
12/31/2021|54|2840016000000|2.607|2.614|SPEED_LIMIT|40|||2.8016E+11
12/31/2021|54|2870502001900|1.01|1.36|SPEED_LIMIT|25|||
12/31/2021|54|30200520004NB|0.096|0.39|SPEED_LIMIT|25|||
12/31/2021|54|3140019220000|0.12|0.68|SPEED_LIMIT|25|||3.10019E+11
12/31/2021|54|3140061040000|0.0|0.25|SPEED_LIMIT|25|||3.10061E+11
12/31/2021|54|3140069060000|0.32|0.38|SPEED_LIMIT|25|||3.10691E+11
12/31/2021|54|3174786001900|0.04|0.15|SPEED_LIMIT|25|||3.10479E+11
12/31/2021|54|3174810001900|0.0|0.76|SPEED_LIMIT|25|||3.10481E+11
12/31/2021|54|3174813001900|0.0|1.24|SPEED_LIMIT|25|||3.10481E+11
12/31/2021|54|4030034000000|18.41|19.87|SPEED_LIMIT|55|||4.0034E+11
12/31/2021|54|4130307000000|7.42|8.45|SPEED_LIMIT|45|||4.1307E+11
12/31/2021|54|4140019210000|3.73|5.14|SPEED_LIMIT|30|||4.10192E+11
12/31/2021|54|4240025000000|1.36|1.73|SPEED_LIMIT|35|||4.2025E+11
12/31/2021|54|4272252001900|0.0|0.39|SPEED_LIMIT|25|||4.20225E+11
12/31/2021|54|4272253001900|0.0|0.16|SPEED_LIMIT|25|||4.20225E+11
12/31/2021|54|4272253001900|0.16|0.25|SPEED_LIMIT|25|||4.20225E+11
12/31/2021|54|4640044080000|0.33|0.45|SPEED_LIMIT|25|||4.60441E+11
12/31/2021|54|4640044080000|0.45|0.69|SPEED_LIMIT|25|||4.60044E+11
12/31/2021|54|4940007000000|0.22|0.423|SPEED_LIMIT|45|||4.9007E+11
12/31/2021|54|5240003010000|0.0|0.009|SPEED_LIMIT|35|||5.2003E+11
12/31/2021|54|5430892000000|2.81|4.73|SPEED_LIMIT|45|||5.40892E+11
12/31/2021|54|5430892000000|7.02|8.55|SPEED_LIMIT|50|||5.40892E+11
12/31/2021|54|5475759001900|0.0|0.48|SPEED_LIMIT|25|||5.40576E+11
12/31/2021|54|5475760001900|0.21|0.24|SPEED_LIMIT|25|||5.40576E+11
