Year_Record|State_Code|Route_ID|Begin_Point|End_Point|DataItem|Section_Length|Value_Numeric|Value_Text|Value_Date|Comments
12/31/2021|54|04100790000NB|57.8|59.0|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000NB|59.0|61.35|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000NB|61.35|61.47|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000NB|61.47|62.04|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000NB|62.04|62.694|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000NB|62.694|62.76|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000NB|62.76|62.95|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000NB|62.95|62.991|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000NB|62.991|63.46|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000NB|63.46|64.81|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000NB|64.81|64.83|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000NB|64.83|65.8|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000NB|65.8|66.5|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000NB|66.5|67.52|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000NB|67.52|67.674|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000NB|67.674|68.231|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000NB|68.231|69.32|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000NB|69.32|70.83|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000NB|70.83|71.4|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000NB|71.4|71.43|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000NB|71.43|74.34|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000NB|74.34|74.44|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000NB|74.44|75.61|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000NB|75.61|78.391|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000NB|78.391|78.41|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000NB|78.41|78.85|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000NB|78.85|79.08|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000NB|79.08|79.56|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000NB|79.56|79.64|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000NB|79.64|79.956|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000NB|79.956|83.15|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|44.6|46.18|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|46.18|46.22|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|46.22|49.4|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|49.4|49.61|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|49.61|49.73|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|49.73|50.35|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|50.35|51.02|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|51.02|51.47|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|51.47|51.61|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|51.61|52.61|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|52.61|53.27|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|53.27|53.8|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|53.8|54.18|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|54.18|54.21|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|54.21|55.69|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|55.69|57.51|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|57.51|57.8|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|57.8|59.0|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|59.0|61.35|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|61.35|61.47|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|61.47|62.76|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|62.76|62.95|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|62.95|64.81|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|64.81|64.83|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|64.83|64.85|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|64.85|65.8|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|65.8|67.52|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|67.52|67.686|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|67.686|68.217|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|68.217|69.32|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|69.32|70.83|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|70.83|71.4|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|71.4|71.43|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|71.43|71.61|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|71.61|75.61|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|75.61|78.404|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|78.404|78.41|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|78.41|78.85|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|78.85|79.08|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|79.08|79.56|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|79.56|79.64|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|79.64|79.956|Dir_Through_Lanes|2|||
12/31/2021|54|04100790000SB|79.956|83.15|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|5.87|5.99|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|5.99|6.13|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|6.13|6.28|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|6.28|6.33|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|6.33|6.45|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|6.45|6.47|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|6.47|6.695|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|6.695|6.699|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|6.699|6.74|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|6.74|7.18|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|7.18|7.26|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|7.26|7.72|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|7.72|8.19|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|8.19|9.22|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|9.22|9.27|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|9.27|9.52|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|9.52|10.92|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|10.92|11.02|Dir_Through_Lanes|3|||
12/31/2021|54|06100640000EB|11.02|11.25|Dir_Through_Lanes|3|||
12/31/2021|54|06100640000EB|11.25|11.37|Dir_Through_Lanes|3|||
12/31/2021|54|06100640000EB|11.37|11.98|Dir_Through_Lanes|3|||
12/31/2021|54|06100640000EB|11.98|12.03|Dir_Through_Lanes|3|||
12/31/2021|54|06100640000EB|12.03|13.34|Dir_Through_Lanes|3|||
12/31/2021|54|06100640000EB|13.34|13.37|Dir_Through_Lanes|3|||
12/31/2021|54|06100640000EB|13.37|14.0|Dir_Through_Lanes|3|||
12/31/2021|54|06100640000EB|14.0|14.074|Dir_Through_Lanes|3|||
12/31/2021|54|06100640000EB|14.074|14.09|Dir_Through_Lanes|3|||
12/31/2021|54|06100640000EB|14.09|14.12|Dir_Through_Lanes|3|||
12/31/2021|54|06100640000EB|14.12|14.15|Dir_Through_Lanes|3|||
12/31/2021|54|06100640000EB|14.15|14.53|Dir_Through_Lanes|3|||
12/31/2021|54|06100640000EB|14.53|14.57|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|14.57|16.751|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|16.751|16.804|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|16.804|17.45|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|17.45|17.68|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|17.68|18.02|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|18.02|18.08|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|18.08|18.47|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|18.47|18.49|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|18.49|19.25|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|19.25|19.27|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|19.27|19.32|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|19.32|19.71|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|19.71|19.73|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|19.73|19.81|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|19.81|20.19|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|20.19|20.201|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|20.201|20.27|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|20.27|21.04|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|21.04|21.16|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|21.16|21.75|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|21.75|21.83|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|21.83|22.39|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|22.39|22.46|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|22.46|23.02|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|23.02|23.04|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|23.04|23.91|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|23.91|23.95|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|23.95|25.202|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|25.202|25.21|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|25.21|25.3|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|25.3|26.45|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|26.45|26.51|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|26.51|27.07|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|27.07|27.11|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|27.11|27.51|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|27.51|27.55|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|27.55|28.67|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|28.67|28.7|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|28.7|28.824|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|28.824|29.44|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|29.44|29.47|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|29.47|30.73|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|30.73|31.65|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|31.65|31.68|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000EB|31.68|31.77|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|5.87|5.99|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|5.99|6.13|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|6.13|6.28|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|6.28|6.33|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|6.33|6.45|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|6.45|6.47|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|6.47|7.18|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|7.18|7.26|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|7.26|8.19|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|8.19|9.22|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|9.22|9.27|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|9.27|10.92|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|10.92|11.02|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|11.02|11.25|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|11.25|11.37|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|11.37|11.98|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|11.98|12.03|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|12.03|13.34|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|13.34|13.37|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|13.37|14.0|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|14.0|14.09|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|14.09|14.12|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|14.12|14.15|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|14.15|14.158|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|14.158|14.53|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|14.53|14.57|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|14.57|17.45|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|17.45|17.68|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|17.68|18.02|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|18.02|18.08|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|18.08|18.47|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|18.47|18.49|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|18.49|19.25|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|19.25|19.27|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|19.27|19.32|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|19.32|19.71|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|19.71|19.73|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|19.73|19.81|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|19.81|20.19|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|20.19|20.255|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|20.255|20.27|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|20.27|21.75|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|21.75|21.83|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|21.83|22.39|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|22.39|22.46|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|22.46|23.02|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|23.02|23.04|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|23.04|23.91|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|23.91|23.95|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|23.95|25.21|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|25.21|25.229|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|25.229|25.3|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|25.3|26.45|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|26.45|26.51|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|26.51|27.07|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|27.07|27.11|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|27.11|27.51|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|27.51|27.55|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|27.55|27.784|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|27.784|27.86|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|27.86|28.67|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|28.67|28.7|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|28.7|28.837|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|28.837|28.936|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|28.936|29.317|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|29.317|29.44|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|29.44|29.47|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|29.47|30.73|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|30.73|31.65|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|31.65|31.68|Dir_Through_Lanes|2|||
12/31/2021|54|06100640000WB|31.68|31.77|Dir_Through_Lanes|2|||
12/31/2021|54|08100790000NB|36.0|39.91|Dir_Through_Lanes|2|||
12/31/2021|54|08100790000NB|39.91|39.97|Dir_Through_Lanes|2|||
12/31/2021|54|08100790000NB|39.97|40.0|Dir_Through_Lanes|2|||
12/31/2021|54|08100790000NB|40.0|41.43|Dir_Through_Lanes|2|||
12/31/2021|54|08100790000NB|41.43|44.6|Dir_Through_Lanes|2|||
12/31/2021|54|08100790000SB|36.0|39.91|Dir_Through_Lanes|2|||
12/31/2021|54|08100790000SB|39.91|39.97|Dir_Through_Lanes|2|||
12/31/2021|54|08100790000SB|39.97|41.43|Dir_Through_Lanes|2|||
12/31/2021|54|08100790000SB|41.43|44.6|Dir_Through_Lanes|2|||
12/31/2021|54|10100770016NB|52.58|53.06|Dir_Through_Lanes|2|||
12/31/2021|54|10100770016NB|53.06|53.14|Dir_Through_Lanes|2|||
12/31/2021|54|10100770016NB|53.14|53.897|Dir_Through_Lanes|2|||
12/31/2021|54|10100770016NB|53.897|54.13|Dir_Through_Lanes|2|||
12/31/2021|54|10100770016NB|54.13|54.622|Dir_Through_Lanes|2|||
12/31/2021|54|10100770016NB|54.622|54.692|Dir_Through_Lanes|2|||
12/31/2021|54|10100770016NB|54.692|54.711|Dir_Through_Lanes|2|||
12/31/2021|54|10100770016NB|54.711|54.822|Dir_Through_Lanes|2|||
12/31/2021|54|10100770016NB|54.822|54.838|Dir_Through_Lanes|2|||
12/31/2021|54|10100770016NB|54.838|55.02|Dir_Through_Lanes|2|||
12/31/2021|54|10100770016NB|55.02|58.32|Dir_Through_Lanes|2|||
12/31/2021|54|10100770016NB|58.32|59.38|Dir_Through_Lanes|2|||
12/31/2021|54|10100770016NB|59.38|59.59|Dir_Through_Lanes|2|||
12/31/2021|54|10100770016NB|59.59|59.62|Dir_Through_Lanes|2|||
12/31/2021|54|10100770016NB|59.62|61.6|Dir_Through_Lanes|2|||
12/31/2021|54|10100770016NB|61.6|62.5|Dir_Through_Lanes|3|||
12/31/2021|54|10100770016NB|62.5|62.73|Dir_Through_Lanes|2|||
12/31/2021|54|10100770016NB|62.73|66.15|Dir_Through_Lanes|2|||
12/31/2021|54|10100770016NB|66.15|67.21|Dir_Through_Lanes|2|||
12/31/2021|54|10100770016SB|52.58|53.14|Dir_Through_Lanes|2|||
12/31/2021|54|10100770016SB|53.14|53.932|Dir_Through_Lanes|2|||
12/31/2021|54|10100770016SB|53.932|54.13|Dir_Through_Lanes|2|||
12/31/2021|54|10100770016SB|54.13|54.407|Dir_Through_Lanes|2|||
12/31/2021|54|10100770016SB|54.407|55.02|Dir_Through_Lanes|2|||
12/31/2021|54|10100770016SB|55.02|59.38|Dir_Through_Lanes|2|||
12/31/2021|54|10100770016SB|59.38|59.59|Dir_Through_Lanes|2|||
12/31/2021|54|10100770016SB|59.59|59.62|Dir_Through_Lanes|2|||
12/31/2021|54|10100770016SB|59.62|61.6|Dir_Through_Lanes|2|||
12/31/2021|54|10100770016SB|61.6|62.5|Dir_Through_Lanes|2|||
12/31/2021|54|10100770016SB|62.5|67.21|Dir_Through_Lanes|2|||
12/31/2021|54|11100790000NB|83.15|83.31|Dir_Through_Lanes|2|||
12/31/2021|54|11100790000NB|83.31|83.34|Dir_Through_Lanes|2|||
12/31/2021|54|11100790000NB|83.34|83.55|Dir_Through_Lanes|2|||
12/31/2021|54|11100790000SB|83.15|83.31|Dir_Through_Lanes|2|||
12/31/2021|54|11100790000SB|83.31|83.34|Dir_Through_Lanes|2|||
12/31/2021|54|11100790000SB|83.34|83.55|Dir_Through_Lanes|2|||
12/31/2021|54|13100640000EB|147.6|147.93|Dir_Through_Lanes|3|||
12/31/2021|54|13100640000EB|147.93|149.83|Dir_Through_Lanes|2|||
12/31/2021|54|13100640000EB|149.83|149.84|Dir_Through_Lanes|2|||
12/31/2021|54|13100640000EB|149.84|155.5|Dir_Through_Lanes|2|||
12/31/2021|54|13100640000EB|155.5|156.18|Dir_Through_Lanes|2|||
